player,archetype,PC1,PC2,archetype_name
Aaron Ramsey,6,5.890574386927115,1.5389965848271825,Attacking Midfielder
Ainsley Maitland-Niles,1,-3.4885693882584854,-0.6062747197853253,Center Back
Alex Iwobi,5,3.3466479770882227,0.9779428925169719,Wide Midfielder
Alexandre Lacazette,6,8.372148382889144,-2.9789937683515677,Attacking Midfielder
Alexis Sánchez,6,7.8830845189611525,-1.0349815599170495,Attacking Midfielder
Calum Chambers,1,-3.1034968789199104,-1.3652866109984307,Center Back
Danny Welbeck,4,1.9024947870686624,-3.6556570250416334,Poacher
Granit Xhaka,0,3.1126289605872874,9.75220501134336,Central Midfielder
Henrikh Mkhitaryan,4,2.2713198667652663,-2.5347356247167925,Poacher
Hector Bellerin,0,1.1474209629780467,3.7597934160308393,Central Midfielder
Jack Wilshere,5,-0.05141267270810608,0.9858043783362526,Wide Midfielder
Laurent Koscielny,3,-2.790700605294308,2.507014942019105,Ball-Playing Defender
Mesut Özil,0,7.347701684894941,5.72439607920735,Central Midfielder
Mohamed Elneny,1,-3.3295722855234304,0.4604734836473431,Center Back
Nacho Monreal,3,-0.2533516531984662,2.8844824232969932,Ball-Playing Defender
Pierre-Emerick Aubameyang,6,5.915630208885793,-6.4782733598205775,Attacking Midfielder
Rob Holding,1,-4.525425212137417,-0.7726860383777154,Center Back
Sead Kolašinac,5,0.7266406470016308,1.7518800582893117,Wide Midfielder
Shkodran Mustafi,3,-2.076682738336238,2.573529612557618,Ball-Playing Defender
Adam Smith,3,-1.26338145943064,1.6856497937706922,Ball-Playing Defender
Andrew Surman,5,-0.8702253588117763,0.4534924609567011,Wide Midfielder
Benik Afobe,4,-2.0138820555255177,-5.191621563628537,Poacher
Callum Wilson,4,3.532199808679606,-3.757828314685356,Poacher
Charlie Daniels,3,0.12396429682928982,2.7421651497262567,Ball-Playing Defender
Dan Gosling,3,-0.9317111705205403,0.9756398396431003,Ball-Playing Defender
Harry Arter,1,-3.343911555978023,-0.42619157456245305,Center Back
Jermain Defoe,4,0.7620144741188368,-4.521469034243851,Poacher
Jordon Ibe,5,3.320397965018612,-0.16787281079500396,Wide Midfielder
Joshua King,6,5.6873856781510845,-0.23999156006843006,Attacking Midfielder
Junior Stanislas,4,3.1813567123042383,-3.522401891802284,Poacher
Lewis Cook,3,-1.3576340565917797,3.6459940915097997,Ball-Playing Defender
Lys Mousset,4,0.19272300600609216,-5.495222999634925,Poacher
Marc Pugh,1,-1.769014779212187,-2.241916980484991,Center Back
Nathan Aké,3,-1.7287720515757716,1.819282500001508,Ball-Playing Defender
Ryan Fraser,5,3.1174961927522813,-0.6131190072278172,Wide Midfielder
Simon Francis,3,-1.9718132080738062,2.7523068038934015,Ball-Playing Defender
Steve Cook,1,-2.0046500702890357,0.03873117342435586,Center Back
Anthony Knockaert,5,1.8787555388307444,1.7046243299681547,Wide Midfielder
Beram Kayal,1,-3.589015080626661,-2.1726628850406984,Center Back
Bruno,1,-3.1716155239198076,0.34212563407510616,Center Back
Dale Stephens,3,-1.965763640038175,5.909156559750362,Ball-Playing Defender
Davy Pröpper,3,-1.3408165232180782,3.8564522104115175,Ball-Playing Defender
Ezequiel Schelotto,1,-2.827188992495389,-1.6931480042600575,Center Back
Gaëtan Bong,1,-2.5731999474853815,0.10195733702216796,Center Back
Glenn Murray,6,6.081192989166676,-5.299301883699438,Attacking Midfielder
José Izquierdo,4,2.4380165855843723,-1.9875929777023353,Poacher
Markus Suttner,1,-3.6187772787774857,-1.7917783118143558,Center Back
Pascal Groß,2,7.018332007969015,2.389497424654876,Complete Forward
Shane Duffy,1,-2.8414614962717604,0.4722132683236916,Center Back
Solly March,5,-0.13885549304691738,-0.20991330814432682,Wide Midfielder
Tomer Hemed,4,-0.045728744667357414,-5.6054880448822635,Poacher
Aaron Lennon,1,-1.3395260487872613,-2.611150218006536,Center Back
Ashley Barnes,6,4.025254920525542,-3.7396729912190843,Attacking Midfielder
Ashley Westwood,1,-2.9455889359435883,-0.5815368294828813,Center Back
Ben Mee,1,-2.682196472572368,0.17333553066892626,Center Back
Chris Wood,4,3.997617955380548,-6.354622966766704,Poacher
James Tarkowski,1,-2.856052205260731,0.533005253218154,Center Back
Jeff Hendrick,5,-0.6009382245793617,-0.5693653781843091,Wide Midfielder
Jóhann Berg Guðmundsson,6,4.501944417816233,1.5681587614175567,Attacking Midfielder
Kevin Long,1,-2.1625722690262963,-2.2228510737385307,Center Back
Matthew Lowton,3,-1.7815245512793172,0.6664965905171281,Ball-Playing Defender
Phil Bardsley,1,-2.6333110814334812,-1.7502272459381867,Center Back
Robbie Brady,5,0.588096660352982,-1.7698953692493216,Wide Midfielder
Sam Vokes,4,1.6895726759623821,-6.955424443214405,Poacher
Scott Arfield,4,-1.148621716764403,-2.8297563519165863,Poacher
Stephen Ward,3,-1.4259373103145505,0.8309922732042077,Ball-Playing Defender
Steven Defour,3,-1.6612578930941553,1.9264924545448017,Ball-Playing Defender
Andreas Christensen,3,-4.137695610948743,1.3162061007686232,Ball-Playing Defender
Antonio Rüdiger,3,-2.2106851710177713,2.0701335645926293,Ball-Playing Defender
Cesc Fàbregas,0,4.383928606883408,7.828241873626679,Central Midfielder
César Azpilicueta,0,0.6230175100116505,6.497706027426297,Central Midfielder
Danny Drinkwater,1,-3.0125021184759855,-1.713681304095284,Center Back
David Luiz,1,-2.94396942064742,-0.7328972129658919,Center Back
Davide Zappacosta,5,-0.1555513259099542,-1.6796436021137129,Wide Midfielder
Eden Hazard,2,11.577561557800205,3.428404589814202,Complete Forward
Gary Cahill,1,-3.7872589273774024,0.7616940102370303,Center Back
Marcos Alonso,5,2.9452644558704346,2.2306124866867703,Wide Midfielder
N'Golo Kanté,0,-0.7162330390145595,8.91992199062127,Central Midfielder
Olivier Giroud,4,2.7175620508219205,-6.570813925796862,Poacher
Pedro,5,2.455794165660514,-1.4394844214866458,Wide Midfielder
Tiemoué Bakayoko,3,-0.6594660634639532,2.943643997912165,Ball-Playing Defender
Victor Moses,5,1.9652907574644094,0.4982781381568144,Wide Midfielder
Willian,6,7.36528892595949,0.8428041203126931,Attacking Midfielder
Álvaro Morata,6,7.9791501580056075,-2.826935950948027,Attacking Midfielder
Andros Townsend,0,5.6288357967539095,3.823387052628892,Central Midfielder
Christian Benteke,6,4.204492873524185,-4.288293150267082,Attacking Midfielder
James McArthur,5,0.44917505679556363,1.6308791582250397,Wide Midfielder
James Tomkins,3,-2.4170196901838166,0.724731394019492,Ball-Playing Defender
Jason Puncheon,1,-3.2076524954073142,-2.9593742766446742,Center Back
Jeffrey Schlupp,1,-2.1141174359523367,-0.17932006824509117,Center Back
Joel Ward,1,-2.573078838650466,0.16900335095554392,Center Back
Luka Milivojević,0,3.376020143278478,4.340152369454171,Central Midfielder
Mamadou Sakho,1,-2.791637662170266,-0.7205012958149047,Center Back
Martin Kelly,1,-3.5927753627340047,-2.8072645372360285,Center Back
Patrick van Aanholt,5,0.5899016136579004,1.0400611077820465,Wide Midfielder
Ruben Loftus-Cheek,5,1.6023375729425473,1.2637029910732964,Wide Midfielder
Scott Dann,1,-3.004132804908528,-1.8876635924814267,Center Back
Timothy Fosu-Mensah,1,-3.4766901280368625,-0.5142152888820876,Center Back
Wilfried Zaha,2,8.994256113081411,1.2085801193818022,Complete Forward
Yohan Cabaye,0,-0.21199729342513837,4.213382847152896,Central Midfielder
Aaron Lennon,1,-2.8712611572899402,-3.2118047874342004,Center Back
Ashley Williams,1,-3.5427864126736983,-0.5635975974820635,Center Back
Cenk Tosun,4,0.7044632863318747,-5.045325528937385,Poacher
Cuco Martina,3,-2.3794701935178795,0.9269136086402012,Ball-Playing Defender
Dominic Calvert-Lewin,4,3.5104263133048894,-3.5947519782568955,Poacher
Gylfi Sigurðsson,5,1.8849116015769651,-0.3288322658775437,Wide Midfielder
Idrissa Gana Gueye,0,-1.616832462280695,6.211256961583178,Central Midfielder
Jonjoe Kenny,1,-2.551733016089455,-0.6423250882838433,Center Back
Leighton Baines,5,-0.4545845304021089,-0.12281464649688432,Wide Midfielder
Mason Holgate,1,-2.8693093272551,-1.734788451673734,Center Back
Michael Keane,1,-3.410995231574912,0.7431884789159157,Center Back
Morgan Schneiderlin,3,-4.048625285052395,3.002314366959188,Ball-Playing Defender
Nikola Vlašić,1,-2.7811289036546216,-3.3189160535035866,Center Back
Oumar Niasse,4,4.424109494473479,-6.237430481594157,Poacher
Phil Jagielka,1,-3.842243351642418,-0.2604508202679808,Center Back
Séamus Coleman,1,-1.9392720529962681,-2.2771849822601706,Center Back
Theo Walcott,4,1.3320892138740037,-2.462300002785348,Poacher
Tom Davies,5,-1.183343123004343,0.2316404256274511,Wide Midfielder
Wayne Rooney,6,4.237701268148606,0.1591152997525588,Attacking Midfielder
Yannick Bolasie,4,-0.0629889618867034,-5.334166488421803,Poacher
Aaron Mooy,0,1.993050370235511,5.261677376056121,Central Midfielder
Alex Pritchard,4,-0.34742774589448966,-2.8982466198895596,Poacher
Chris Löwe,1,-2.911366196658086,-0.7468142513004732,Center Back
Christopher Schindler,3,-3.4600665658300582,3.346878237031628,Ball-Playing Defender
Collin Quaner,5,0.1995635120887391,-1.609080028524056,Wide Midfielder
Danny Williams,1,-3.3606948279994198,-1.4116706219339927,Center Back
Elias Kachunga,4,-0.8016505171403574,-3.3137870413157273,Poacher
Florent Hadergjonaj,1,-1.4233389929848885,-1.0012001092156388,Center Back
Jonathan Hogg,3,-3.5647194610644943,4.718104730938661,Ball-Playing Defender
Laurent Depoitre,4,1.1175247206667995,-5.245849005568024,Poacher
Philip Billing,1,-3.1208143880977355,-2.1619488348452305,Center Back
Rajiv van La Parra,5,1.4399407797400028,-0.05569352025294164,Wide Midfielder
Scott Malone,1,-2.25898120909968,-0.8636810090962392,Center Back
Steve Mounié,4,2.6623331806703963,-5.10956168823266,Poacher
Terence Kongolo,1,-3.6212049458509794,-2.2239758049834415,Center Back
Tom Ince,5,1.1975234376355106,-1.021101430469869,Wide Midfielder
Tommy Smith,1,-1.9631139464460556,-0.02173326886535555,Center Back
Adrien Silva,1,-2.906036838716868,-1.2659179912254985,Center Back
Aleksandar Dragović,1,-4.594861577430892,-1.5882816889574782,Center Back
Andy King,1,-3.006072851959727,-3.650032381152103,Center Back
Ben Chilwell,3,-0.8821352618167855,1.1514178334863874,Ball-Playing Defender
Christian Fuchs,3,-2.477358630960244,0.7953881910244135,Ball-Playing Defender
Danny Simpson,1,-3.4254361032213603,-0.1895006854839123,Center Back
Demarai Gray,5,1.4848891928620604,-1.2796399444074842,Wide Midfielder
Fousseni Diabaté,1,-2.392944852062197,-2.7644864590617058,Center Back
Jamie Vardy,6,9.097576535151301,-5.25712955728293,Attacking Midfielder
Kelechi Iheanacho,4,1.7937825050193454,-3.70599408615701,Poacher
Marc Albrighton,0,2.9908675978089105,2.3655548843610106,Central Midfielder
Matty James,1,-3.5389521673681554,-1.8730530255879307,Center Back
Riyad Mahrez,2,10.231602595407518,3.2094965822675254,Complete Forward
Shinji Okazaki,4,2.493572328684719,-3.6388760562286504,Poacher
Vicente Iborra,1,-1.8416643295878277,-0.908244251561418,Center Back
Wes Morgan,1,-3.4609764585965053,-0.15967142096265877,Center Back
Wilfred Ndidi,3,-1.3155916166141843,5.439421722284263,Ball-Playing Defender
Alberto Moreno,1,-2.658266738715063,-0.13918480135547748,Center Back
Alex Oxlade-Chamberlain,5,3.8807875387982733,1.1013509908269261,Wide Midfielder
Andrew Robertson,0,0.542152739201973,3.0672516371726566,Central Midfielder
Dejan Lovren,3,-2.318388836195854,1.4093342623240723,Ball-Playing Defender
Dominic Solanke,4,1.4049789757063171,-4.429411842820908,Poacher
Emre Can,0,0.9212644238780341,4.376641053903518,Central Midfielder
Georginio Wijnaldum,3,-0.9857188261782965,2.011025998429574,Ball-Playing Defender
James Milner,0,0.44180275815085124,4.716975205150108,Central Midfielder
Joe Gomez,3,-2.1255350667694817,3.3288438024397466,Ball-Playing Defender
Jordan Henderson,3,-1.1142838616545665,4.666446498864985,Ball-Playing Defender
Joël Matip,3,-3.127992422763992,1.7082146308885362,Ball-Playing Defender
Mohamed Salah,2,18.710399791492755,-2.3688386590735946,Complete Forward
Philippe Coutinho,6,6.8535456368944505,-0.3850306822315838,Attacking Midfielder
Ragnar Klavan,1,-2.363810893850442,-0.9168740910516981,Center Back
Roberto Firmino,2,10.354140845678588,1.431455178920792,Complete Forward
Sadio Mané,2,8.65705174966083,1.190983162229288,Complete Forward
Trent Alexander-Arnold,5,-0.4844362567322392,0.9437132714768873,Wide Midfielder
Virgil van Dijk,1,-2.8503056823182877,-0.26986677233100825,Center Back
Aymeric Laporte,1,-3.9758902160270804,0.6182384854791345,Center Back
Bernardo Silva,6,3.6434576782981107,-0.12907683638568299,Attacking Midfielder
Danilo,5,-0.9258320565915136,0.7611487357437736,Wide Midfielder
David Silva,2,10.075260553557868,7.046295402372702,Complete Forward
Fabian Delph,3,-1.9309848202628044,3.402691240616969,Ball-Playing Defender
Fernandinho,0,2.079575472169221,7.200018179974028,Central Midfielder
Gabriel Jesus,6,6.875149025663556,-3.0785595197236817,Attacking Midfielder
John Stones,1,-3.726936853442359,0.39325911033072936,Center Back
Kevin De Bruyne,2,14.62475110258784,10.686250242519002,Complete Forward
Kyle Walker,0,0.5817294540042315,6.241527596238001,Central Midfielder
Leroy Sané,2,9.314607465851969,1.767962940707817,Complete Forward
Nicolás Otamendi,0,-0.6732220190325306,5.755870758645353,Central Midfielder
Oleksandr Zinchenko,1,-3.171161802665877,-0.27225087261722936,Center Back
Raheem Sterling,2,13.319392999008347,1.2050025544415761,Complete Forward
Sergio Agüero,2,12.78498681475197,-2.7555725579312225,Complete Forward
Vincent Kompany,3,-2.9601652189265364,1.2014712415268787,Ball-Playing Defender
İlkay Gündoğan,5,1.0414757961665226,1.9666162916189556,Wide Midfielder
Alexis Sánchez,5,1.4775143070125918,-1.135411109325147,Wide Midfielder
Ander Herrera,3,-2.4909479204045297,1.8527680154795443,Ball-Playing Defender
Anthony Martial,6,6.734470584453909,-1.111289692088777,Attacking Midfielder
Antonio Valencia,3,-0.256416434445873,3.6317151203164904,Ball-Playing Defender
Ashley Young,0,0.8645253587957847,4.025775557870903,Central Midfielder
Chris Smalling,3,-2.5711442161427054,0.7549648371382983,Ball-Playing Defender
Eric Bailly,1,-3.1635067967918786,-1.0563931621440321,Center Back
Henrikh Mkhitaryan,5,1.2607146760504269,-0.7408800877942496,Wide Midfielder
Jesse Lingard,6,4.887075337532002,-0.17596055276365669,Attacking Midfielder
Juan Mata,5,2.750531955208949,1.1687835132288795,Wide Midfielder
Luke Shaw,1,-1.9670066705298543,-1.71485718940418,Center Back
Marcos Rojo,1,-3.895991998366906,-1.7047599529896442,Center Back
Marcus Rashford,6,5.167432941641686,-1.9661859762905904,Attacking Midfielder
Marouane Fellaini,4,0.3775908523991008,-3.267412158509834,Poacher
Nemanja Matić,0,-1.368180233365844,7.150915281562514,Central Midfielder
Paul Pogba,0,6.681916510616215,4.77156063273516,Central Midfielder
Phil Jones,3,-4.348217749359796,1.2182619121087443,Ball-Playing Defender
Romelu Lukaku,6,9.670161284851547,-3.2518035431714827,Attacking Midfielder
Scott McTominay,1,-4.222743745201149,-0.4038091860822332,Center Back
Victor Lindelöf,1,-4.442644132581234,-0.06526529691501644,Center Back
Ayoze Pérez,6,5.386623392166576,-0.606903766776114,Attacking Midfielder
Christian Atsu,5,1.5517407719826528,-1.7717528922159063,Wide Midfielder
Ciaran Clark,1,-2.2157074991217396,-1.8979538201218153,Center Back
DeAndre Yedlin,3,-1.8134444946689943,1.8244870640374204,Ball-Playing Defender
Dwight Gayle,4,2.876208566497886,-4.157791764040281,Poacher
Florian Lejeune,1,-2.92648697512802,0.4044007929870391,Center Back
Isaac Hayden,1,-1.6942885977751494,-1.484370315320568,Center Back
Jacob Murphy,4,-0.04976429708197835,-4.045858479201794,Poacher
Jamaal Lascelles,1,-1.771609505078372,-0.25000753596205005,Center Back
Javier Manquillo,1,-2.9654717810602276,-1.0154980220841467,Center Back
Jonjo Shelvey,5,0.5878254468944265,2.6999721612524943,Wide Midfielder
Joselu,4,1.7686438549948342,-4.331690154736306,Poacher
Kenedy,4,0.2183806518186626,-2.255719246454702,Poacher
Matt Ritchie,0,3.8607663930653833,2.1923511694114772,Central Midfielder
Mikel Merino,3,-1.584516357944448,1.1870739307582188,Ball-Playing Defender
Mohamed Diamé,3,-2.1367528547191066,2.0272232345072654,Ball-Playing Defender
Paul Dummett,1,-3.3129750397675743,-1.5274310427150313,Center Back
Charlie Austin,4,3.5865434704496013,-6.387771566270929,Poacher
Cédric Soares,3,-0.30298651170037344,2.1838058443511756,Ball-Playing Defender
Dušan Tadić,0,5.524453156551314,2.633281527552859,Central Midfielder
Jack Stephens,1,-2.723927606316759,-0.4433221437472398,Center Back
James Ward-Prowse,5,1.3084325499876495,-1.5737357472934597,Wide Midfielder
Manolo Gabbiadini,4,0.35759279273342814,-5.221300701447283,Poacher
Mario Lemina,3,-2.3496286870588774,1.6564611500514939,Ball-Playing Defender
Maya Yoshida,1,-2.953264867087876,0.26718771226148824,Center Back
Nathan Redmond,5,2.244133104799807,0.16537684933440108,Wide Midfielder
Oriol Romeu,3,-1.895678697454617,5.9485162253314545,Ball-Playing Defender
Pierre Højbjerg,3,-2.736698937978099,1.571850111079846,Ball-Playing Defender
Ryan Bertrand,0,0.671025234731746,3.9310162495819196,Central Midfielder
Shane Long,4,0.6831857400056179,-3.237514807135492,Poacher
Sofiane Boufal,5,1.0157217684884254,-0.7951919730779817,Wide Midfielder
Steven Davis,1,-1.4652689966116552,0.29037058275428757,Center Back
Virgil van Dijk,1,-3.754945871719684,-0.9215528827456962,Center Back
Wesley Hoedt,3,-2.9974502547423283,2.782940176382944,Ball-Playing Defender
Badou Ndiaye,1,-1.806491535353142,-0.9224669666900744,Center Back
Bruno Martins Indi,1,-4.271229713422384,-1.6320782739600606,Center Back
Darren Fletcher,1,-2.113769321379513,0.4814225704021957,Center Back
Eric Maxim Choupo-Moting,6,3.408996275100291,-0.9019555175755214,Attacking Midfielder
Erik Pieters,3,-1.9830768019432343,2.7183541155640842,Ball-Playing Defender
Geoff Cameron,1,-3.8088074425671836,-1.1393839482642159,Center Back
Glen Johnson,1,-3.4022718233438254,-3.472248866711291,Center Back
Jesé,4,-1.4453413263048305,-3.95985062252294,Poacher
Joe Allen,0,0.34766225185922295,5.413486948333892,Central Midfielder
Kevin Wimmer,1,-4.339586446290555,-0.8880509394041758,Center Back
Kurt Zouma,3,-2.506160307289188,1.0553642703939021,Ball-Playing Defender
Mame Biram Diouf,4,2.9716396962126272,-3.173104815022278,Poacher
Moritz Bauer,1,-2.385113601520332,-2.401624620307396,Center Back
Peter Crouch,4,1.7695234755317555,-4.747003136859069,Poacher
Ramadan Sobhi,1,-1.0570369987723456,-1.8393520066932751,Center Back
Ryan Shawcross,1,-1.8440851161459235,-1.935578006946272,Center Back
Xherdan Shaqiri,2,7.816460492910897,2.841896124262138,Complete Forward
André Ayew,4,-1.1454180706247685,-2.591652916036917,Poacher
Andy King,1,-2.045050777514627,-2.7496112481988293,Center Back
Federico Fernández,3,-3.291272166666332,1.0121886443574764,Ball-Playing Defender
Jordan Ayew,5,3.397020387874938,1.3270645596110338,Wide Midfielder
Ki Sung-yueng,1,-1.6014591041459263,0.16219439219455858,Center Back
Kyle Naughton,3,-1.8477204170650179,3.9037957612870255,Ball-Playing Defender
Leroy Fer,1,-2.122063365060447,-0.2827225720373731,Center Back
Luciano Narsingh,4,-1.0246223593645079,-3.8059159294360536,Poacher
Martin Olsson,3,-0.9203508929918474,1.7386255564099709,Ball-Playing Defender
Mike van der Hoorn,1,-2.8826182114102723,-0.6100569770125762,Center Back
Nathan Dyer,1,-2.2343896652287554,-1.4074251859083442,Center Back
Renato Sanches,1,-3.1530732706010203,-2.0150001927106875,Center Back
Roque Mesa,1,-4.206016006539609,-0.9722439509836852,Center Back
Sam Clucas,1,-1.3042104101762602,-0.732084195659983,Center Back
Tammy Abraham,4,1.5963535303141843,-5.098557295243667,Poacher
Tom Carroll,0,0.11942202305404767,3.715859036527602,Central Midfielder
Wilfried Bony,4,-0.8919468720466557,-5.247128789033477,Poacher
Ben Davies,0,1.9425089248253673,3.3295333269006173,Central Midfielder
Christian Eriksen,2,11.730434761659271,7.293209936593039,Complete Forward
Danny Rose,1,-1.8898471803565136,-0.9959395487843724,Center Back
Davinson Sánchez,3,-3.9638122163282072,1.9159907470722575,Ball-Playing Defender
Dele Alli,2,8.67468277318861,4.494472485022106,Complete Forward
Eric Dier,3,-1.4486655990992576,4.780038294463928,Ball-Playing Defender
Harry Kane,2,15.0034327969758,-4.333220632299874,Complete Forward
Harry Winks,1,-3.5625543988298505,0.15894018369922516,Center Back
Jan Vertonghen,3,-2.2076592168449394,5.838917245604385,Ball-Playing Defender
Kieran Trippier,3,0.19290255477079085,2.655189915011701,Ball-Playing Defender
Mousa Dembélé,3,-2.4939996509214963,4.76259311180044,Ball-Playing Defender
Moussa Sissoko,5,-0.5238425060187163,0.36173598315065314,Wide Midfielder
Serge Aurier,5,-0.07764121228260303,0.3662284866456719,Wide Midfielder
Son Heung-min,2,8.973095449198734,-0.46762012307353484,Complete Forward
Toby Alderweireld,1,-3.6366039362015106,0.1913993000972739,Center Back
Victor Wanyama,1,-2.8286769889234398,-0.24477464660459827,Center Back
Érik Lamela,5,0.8742450948576389,-1.4914779014936403,Wide Midfielder
Abdoulaye Doucouré,0,2.170522509144966,5.899167955230474,Central Midfielder
Adrian Mariappa,1,-3.5498017519577294,0.0085687415133862,Center Back
Andre Gray,4,1.5734570339653249,-4.490534547757247,Poacher
André Carrillo,5,0.21928644282073356,-0.36132194520582944,Wide Midfielder
Christian Kabasele,1,-2.4115445882124624,-0.6510814706196175,Center Back
Craig Cathcart,1,-4.042951333053048,-3.077525017201591,Center Back
Daryl Janmaat,5,-0.6009041007742566,-0.2381057029392029,Wide Midfielder
José Holebas,5,0.47401864805270233,1.3246110796791835,Wide Midfielder
Kiko Femenía,3,-1.4718494596181724,0.720579410759476,Ball-Playing Defender
Miguel Britos,1,-2.8253524195572353,-1.884971952241983,Center Back
Richarlison,6,6.4922517965214865,-0.06790417432046172,Attacking Midfielder
Roberto Pereyra,5,1.9274976733399294,-0.6684751973143478,Wide Midfielder
Sebastian Prödl,1,-3.9197989230305597,-0.9471225457951422,Center Back
Tom Cleverley,3,-0.7338073204691049,2.0946806195860814,Ball-Playing Defender
Troy Deeney,4,3.401378163681729,-4.279205499449161,Poacher
Will Hughes,5,-0.49673939086349944,-1.7028622899054644,Wide Midfielder
Étienne Capoue,1,-2.949912140341691,0.49894181248361397,Center Back
Ahmed Hegazi,3,-2.715992784961059,0.6656883404632723,Ball-Playing Defender
Allan Nyom,3,-2.621266337160037,1.1448432642435598,Ball-Playing Defender
Chris Brunt,5,1.1470619881939876,1.3751637267633825,Wide Midfielder
Claudio Yacob,1,-4.162448291141366,-0.900878263494572,Center Back
Craig Dawson,3,-1.5599062141878561,0.6107659402796611,Ball-Playing Defender
Gareth Barry,3,-1.3522198300458073,0.38299859868771247,Ball-Playing Defender
Grzegorz Krychowiak,3,-1.9566332919442286,1.004196684674795,Ball-Playing Defender
Hal Robson-Kanu,4,-0.12770389184432948,-4.995945272933708,Poacher
Jake Livermore,3,-1.2599559345593356,1.8497991167833074,Ball-Playing Defender
James McClean,5,-0.5657814256911303,-1.6555300303310447,Wide Midfielder
Jay Rodriguez,6,3.0805233177541083,-1.9347988218943242,Attacking Midfielder
Jonny Evans,3,-1.9857609085194605,0.5451324973195387,Ball-Playing Defender
Kieran Gibbs,3,-1.8949731212910408,1.2691435339857093,Ball-Playing Defender
Matt Phillips,5,1.580413753358986,-0.9142271528425352,Wide Midfielder
Salomón Rondón,6,4.3755460712962835,-2.364105704118099,Attacking Midfielder
Sam Field,1,-2.620891456921618,-3.014797140016161,Center Back
Aaron Cresswell,3,-0.1209675369287822,2.4851635258935088,Ball-Playing Defender
André Ayew,4,-0.4929708751596441,-3.689343399736715,Poacher
Andy Carroll,4,0.6216119629731313,-5.173504069517222,Poacher
Angelo Ogbonna,1,-3.6049920276196232,0.33083478403070143,Center Back
Arthur Masuaku,5,-0.43205031783776254,1.4399864579719923,Wide Midfielder
Cheikhou Kouyaté,3,-0.9806334258199005,1.1917861540454635,Ball-Playing Defender
Declan Rice,1,-4.121839366210825,-0.7863748409440816,Center Back
Edimilson Fernandes,1,-3.325705462910406,-2.285860369664803,Center Back
James Collins,1,-3.2309972222756507,-2.338850925387056,Center Back
Javier Hernández,4,1.9724793130898541,-4.057766138706907,Poacher
José Fonte,1,-3.2796046807254107,-1.9183511041908303,Center Back
João Mário,4,-0.6203031280036695,-1.9845057474040944,Poacher
Manuel Lanzini,5,3.7124011875652303,1.953746479507442,Wide Midfielder
Mark Noble,3,-0.5027608440241237,3.0145168199118966,Ball-Playing Defender
Marko Arnautović,6,7.451815256704933,-2.328542517349818,Attacking Midfielder
Michail Antonio,4,1.4330949158391362,-3.8639733460832857,Poacher
Pablo Zabaleta,3,-2.0799052489519556,3.9798875884513625,Ball-Playing Defender
Pedro Obiang,1,-2.405156808030724,0.051364761788274475,Center Back
Winston Reid,1,-4.201594157605968,-1.0289351174173795,Center Back
Aaron Ramsey,5,2.460600410421694,-0.20912008947780636,Wide Midfielder
Ainsley Maitland-Niles,1,-1.9551174706321832,-0.8408691005676531,Center Back
Alex Iwobi,6,5.237841800165649,1.4695936643086487,Attacking Midfielder
Alexandre Lacazette,6,7.88837055331167,-1.1576018637831305,Attacking Midfielder
Granit Xhaka,0,1.6904224020461294,5.966669886959995,Central Midfielder
Henrikh Mkhitaryan,6,4.410216229153889,0.18075431854645227,Attacking Midfielder
Hector Bellerin,5,-0.7164434289926065,0.8318748618456386,Wide Midfielder
Laurent Koscielny,1,-2.59593221623148,-0.993044145292802,Center Back
Lucas Torreira,3,-0.9024290184005762,4.284899393819409,Ball-Playing Defender
Mattéo Guendouzi,3,-1.613442025491519,4.670074996654614,Ball-Playing Defender
Mesut Özil,5,2.0022953885308454,1.3141043792428897,Wide Midfielder
Nacho Monreal,3,-1.3809223605028977,1.222310108774297,Ball-Playing Defender
Pierre-Emerick Aubameyang,2,11.811058272287575,-3.557170718790048,Complete Forward
Rob Holding,1,-4.266151282940634,-0.9046834338841951,Center Back
Sead Kolašinac,5,0.5522903687409205,1.7321612490737528,Wide Midfielder
Shkodran Mustafi,3,-2.2444583843112786,2.956274900907297,Ball-Playing Defender
Sokratis Papastathopoulos,3,-3.195004257138169,1.7107494100020095,Ball-Playing Defender
Stephan Lichtsteiner,1,-3.85300283404435,-1.5966697434232877,Center Back
Adam Smith,3,-1.7569669199518863,2.0001961097594565,Ball-Playing Defender
Andrew Surman,1,-4.121852378778399,-0.47873181335560566,Center Back
Callum Wilson,6,8.560573445983863,-3.14935217892656,Attacking Midfielder
Charlie Daniels,1,-2.4093925940072807,-0.1750889688917064,Center Back
Chris Mepham,1,-3.933285749715854,-2.0358302089620097,Center Back
Dan Gosling,3,-1.2712686549956371,0.7527709668412241,Ball-Playing Defender
David Brooks,6,4.658951325798966,0.1277146928506885,Attacking Midfielder
Diego Rico,1,-3.113528917264938,-2.790413463844623,Center Back
Jefferson Lerma,3,-1.683674710292882,3.798367941957643,Ball-Playing Defender
Jordon Ibe,1,-1.66107120116142,-2.6594836870668757,Center Back
Joshua King,6,8.128435646468661,-0.5726404073891529,Attacking Midfielder
Junior Stanislas,4,1.1260394778474343,-2.8096098728230543,Poacher
Lewis Cook,1,-3.8232715001113466,-1.2071070528259118,Center Back
Nathan Aké,3,-1.8432319451967383,1.4579878097968655,Ball-Playing Defender
