player,archetype,PC1,PC2,Performance_Gls_norm,Performance_TklW_norm,Total_Cmp%_norm,Progression_PrgC_norm,Creativity_Score_norm,archetype_name
Vitaliy Mykolenko,3,-2.0504102680811473,0.9275211711681061,-0.1714876835940464,1.6379605123391905,-0.484016635114685,-0.6499330418750948,0.1674865270062574,Ball-Playing Defender
Alex Iwobi,0,4.214132256254722,2.042547214352685,0.6321359805210609,-0.0414929320479531,-0.0353845547441432,2.680358312262284,2.858146033734621,Central Midfielder
Andreas Pereira,6,5.7422040453304275,2.5921740739079158,0.0963868711109893,-0.5453289653640963,-0.9949587266478022,0.8224062936382724,11.298419642054352,Attacking Midfielder
Antonee Robinson,0,0.7550911144309886,7.478547555733144,-0.7072367930041181,3.317413956726334,-0.5837126529748052,2.329801327616244,1.1293215138362214,Central Midfielder
Bobby De Cordova-Reid,4,1.7016496947597313,-2.271215577498867,0.9000105352260968,-0.3773836209253818,-0.4590926306496545,0.0862366258815887,0.0030220329506889,Poacher
Calvin Bassey,3,-3.9073602618097643,2.0256592465383547,-0.4393622382990823,0.8822064623649759,0.949113621624548,-0.6148773434104908,1.061800502383628,Ball-Playing Defender
Harrison Reed,1,-2.7429504693144153,0.4036425937676243,-0.7072367930041181,-0.0414929320479531,0.6749495725092161,-0.7901558357335108,0.1076518210914805,Center Back
Harry Wilson,5,2.903044778061486,-0.4489256670874867,0.3642614258160251,-0.3773836209253818,-0.3469346105570199,0.2965708166692127,0.2016683261667713,Wide Midfielder
Issa Diop,1,-4.525168618224904,0.20270562663513292,-0.7072367930041181,-0.2094382764866675,1.1983536662748493,-0.7551001372689068,1.123443642559696,Center Back
João Palhinha,0,-0.6395071975603045,5.110996591683494,0.3642614258160251,4.744949384455406,0.5004815412540062,-0.8602672326627188,0.1846638929245415,Central Midfielder
Kenny Tete,1,-2.9431528304487418,-1.1024725761852348,-0.4393622382990823,-0.1254656042673103,0.1889314854411294,-0.4395988510874709,0.738302336184323,Center Back
Raúl Jiménez,4,2.201740978586147,-4.408336399019522,1.1678850899311326,-0.5453289653640963,-1.2192747668330748,-0.7551001372689068,0.0890817952181636,Poacher
Rodrigo Muniz,6,4.842851631932602,-6.011277065061433,1.703634199341204,-1.3010830153383108,-2.1290009298066743,-0.8602672326627188,-0.0009241435401238,Attacking Midfielder
Saša Lukić,1,-3.002864613821275,-0.4632027539200021,-0.4393622382990823,0.042479740171404,0.9864996283220928,-0.7200444388043028,0.2553492044070639,Center Back
Tim Ream,1,-2.9814292204663038,-0.46887460205901604,-0.4393622382990823,-0.7972469820221677,1.3354356908325145,-0.7551001372689068,1.123443642559696,Center Back
Timothy Castagne,3,-1.4364346636425116,2.164088848887158,-0.4393622382990823,0.4623431012681899,0.350937514463825,0.5419607059214405,-0.0001845803935939,Ball-Playing Defender
Tom Cairney,3,-0.15379519660273652,2.013846009062685,-0.4393622382990823,-0.2094382764866675,1.2606636774374247,0.0862366258815887,0.1086231876122959,Ball-Playing Defender
Tosin Adarabioyo,1,-3.0210113259609455,-0.7380372129547051,-0.1714876835940464,-0.6293016375834534,0.762183588136822,-0.7901558357335108,0.9468168301914168,Center Back
Willian,5,4.34548985835208,1.8219123277353033,0.3642614258160251,-0.6293016375834534,0.3758615189288555,2.0844114383640155,1.7158889142097826,Wide Midfielder
Alexis Mac Allister,0,2.6795448744776453,7.264108164740079,0.6321359805210609,3.065495940068262,1.0238856350196377,0.4017379120630246,1.6318049997516944,Central Midfielder
Andrew Robertson,0,2.2629665850863634,3.0318124512434887,0.0963868711109893,0.4623431012681899,0.2886275033012496,1.0677961828905005,5.07287641886844,Central Midfielder
Cody Gakpo,6,6.056539387089983,-0.8359349571368125,1.4357596446361682,-0.1254656042673103,-0.1350805726042634,0.3666822135984206,0.2282925994418498,Attacking Midfielder
Conor Bradley,5,-0.19420931118335488,-0.8128814667059472,-0.4393622382990823,0.5463157734875471,0.0892354675810074,0.0862366258815887,0.039762867774942,Wide Midfielder
Curtis Jones,3,-1.709133271370391,0.508406705089254,-0.4393622382990823,-0.3773836209253818,1.5846757354828158,-0.0539861679768271,0.2791016914340496,Ball-Playing Defender
Darwin Núñez,2,11.0607840518259,-2.9261334548891496,2.239383308751276,-0.5453289653640963,-1.1445027534379832,0.8925176905674803,2.0036507268734054,Complete Forward
Diogo Jota,6,5.886786070406729,-2.642695151139168,1.97150875404624,-0.461356293144739,-0.6958706730674415,0.7522948967090645,0.1768469680250246,Attacking Midfielder
Dominik Szoboszlai,0,3.8619480775748944,3.3935995192563646,0.0963868711109893,0.042479740171404,0.525405545719035,1.4884645644657482,4.874316591990384,Central Midfielder
Harvey Elliott,5,3.839329967051953,1.2261296702280406,0.0963868711109893,-0.1254656042673103,0.6624875702767018,0.4017379120630246,1.0029905145599387,Wide Midfielder
Ibrahima Konaté,3,-3.279878926280938,2.4770348281787884,-0.7072367930041181,0.2943977568294756,1.185891664042335,-0.299376057229055,0.4958378463910004,Ball-Playing Defender
Jarell Quansah,1,-2.661241716478007,-0.14137373900191605,-0.1714876835940464,0.2943977568294756,1.273125679669939,-0.6849887403396988,0.8884612505696999,Center Back
Joe Gomez,3,-1.827133890561269,2.7090351914408797,-0.7072367930041181,1.05015180680369,0.5503295501840654,0.4017379120630246,-0.0713666133924424,Ball-Playing Defender
Joël Matip,1,-4.190966740554251,-0.8494110549588496,-0.7072367930041181,-1.0491649986802394,1.1485056573447885,-0.8602672326627188,0.9468168301914168,Center Back
Kostas Tsimikas,1,-1.8675136125357543,-0.9208963063077762,-0.7072367930041181,-0.461356293144739,-0.2223145882318692,-0.299376057229055,0.0640065571902947,Center Back
Luis Díaz,2,9.086235647125578,2.987216086853111,1.4357596446361682,0.5463157734875471,0.6375635658116713,3.661917869271195,5.756111345447017,Complete Forward
Mohamed Salah,2,17.903999884764158,0.13298570198222526,4.114505191686527,-0.6293016375834534,-0.670946668602411,2.2947456291516395,15.588470919491773,Complete Forward
Ryan Gravenberch,5,-0.8708752694900128,-0.3595259645591036,-0.4393622382990823,-0.5453289653640963,0.4880195390214901,0.2264594197400047,0.0713212414455263,Wide Midfielder
Trent Alexander-Arnold,0,3.971746903001962,5.8042048165535975,0.0963868711109893,0.6302884457069043,-0.3843206172545648,0.4367936105276286,8.01343468075114,Central Midfielder
Virgil van Dijk,3,-1.0228366731941754,4.794562143814811,-0.1714876835940464,0.3783704290488328,1.6220617421803625,-0.0189304695122231,0.0653293081911779,Ball-Playing Defender
Wataru Endo,3,-2.248994102251566,3.1714979503548553,-0.4393622382990823,0.7982337901456187,1.1983536662748493,-0.7901558357335108,0.0128037674036734,Ball-Playing Defender
Albert Sambi Lokonga,3,-2.073553352394584,0.5797689471245062,-0.4393622382990823,-0.0414929320479531,1.1111196506472436,-0.1240975649060351,0.1440688670754619,Ball-Playing Defender
Alfie Doughty,0,4.321754321890152,5.123721370530297,-0.1714876835940464,1.805905856777905,-1.4809768137158903,2.1545228352932235,7.531879728056872,Central Midfielder
Amari'i Bell,1,-2.9715245209148513,0.3851043619037603,-0.7072367930041181,1.2180971512424046,-0.1475425748367777,-0.0189304695122231,0.4622226777009621,Center Back
Andros Townsend,4,-0.1995885049814641,-1.927022559904092,-0.4393622382990823,-0.461356293144739,-0.9949587266478022,0.5069050074568365,0.0042527984855858,Poacher
Carlton Morris,6,6.57190207657148,-3.510701331677195,2.239383308751276,-0.8812196542415249,-1.7426788605987062,0.1563480228107967,0.1147935726706578,Attacking Midfielder
Chiedozie Ogbene,5,2.9567598247149705,-0.48700119536625586,0.3642614258160251,-0.7132743098028106,-0.4715546328821706,3.311360884625155,0.2728393209097015,Wide Midfielder
Daiki Hashioka,1,-4.443785540396614,-2.428126779163717,-0.7072367930041181,-1.1331376708995964,0.2637034988362192,-1.0355457249857387,0.5881434217989457,Center Back
Elijah Adebayo,4,2.5556506870857802,-5.3009766457865135,1.97150875404624,-1.4690283597770253,-0.9700347221827734,-0.5798216449458868,0.1632110425472136,Poacher
Gabriel Osho,1,-3.307651617956408,-0.2459708329261631,-0.1714876835940464,0.2943977568294756,0.4755575367889757,-0.7901558357335108,0.9468168301914168,Center Back
Issa Kaboré,3,-1.4410008888207702,0.7063048087421032,-0.7072367930041181,0.7982337901456187,-1.019882731112833,0.9626290874966884,-0.0164549696172529,Ball-Playing Defender
Jacob Brown,4,-0.14185122556453264,-4.606310804791855,-0.1714876835940464,-0.5453289653640963,-2.9016450682226083,-0.264320358764451,0.3949923403208857,Poacher
Jordan Clark,1,-1.5381286465473722,-1.780725797250592,-0.4393622382990823,-0.1254656042673103,-0.8080286931600761,-0.4045431526228669,0.1176819163026281,Center Back
Marvelous Nakamba,1,-4.532841140498415,-0.22797505149590355,-0.7072367930041181,0.4623431012681899,0.7247975814392771,-1.1056571219149467,0.544330744349665,Center Back
Pelly Ruddock Mpanzu,1,-3.309824467159116,-2.5395799532636643,-0.7072367930041181,-1.1331376708995964,-0.5961746552073214,-0.7901558357335108,0.5928236423083295,Center Back
Reece Burke,1,-1.981183787171598,-0.22747537926106343,-0.7072367930041181,0.3783704290488328,-0.2846245993944446,-0.7551001372689068,0.0815996974148369,Center Back
Ross Barkley,0,2.864470482176509,3.5048454948086536,0.6321359805210609,0.042479740171404,0.525405545719035,0.5419607059214405,1.5464148916765998,Central Midfielder
Ryan Giles,1,-2.726781215793104,-4.492802104417416,-0.7072367930041181,-1.0491649986802394,-1.7676028650637368,-0.8252115341981148,0.7282722409731753,Center Back
Tahith Chong,5,-0.2282931480716472,-0.10944677674609675,0.3642614258160251,0.2943977568294756,-0.072770561441688,0.8574619921028764,0.3718120028923348,Wide Midfielder
Teden Mengi,3,-3.431863856491412,1.191382958852016,-0.4393622382990823,0.2943977568294756,-0.0976945659067185,-0.6148773434104908,0.6330139321070694,Ball-Playing Defender
Tom Lockyer,1,-2.8678630246816605,-1.5183169542097883,-0.4393622382990823,-0.2094382764866675,-0.8828007065551676,-0.9303786295919266,0.6381963932607381,Center Back
Bernardo Silva,0,6.765834149602665,5.743320447492592,0.9000105352260968,0.3783704290488328,0.9864996283220928,3.767084964665007,8.615387570165572,Central Midfielder
Erling Haaland,2,15.180282288701225,-5.670414417119191,6.525376184031849,-1.3010830153383108,-0.2970866016269589,0.0862366258815887,0.8590075043608826,Complete Forward
Jack Grealish,5,1.5703908210236102,0.1836016239769797,0.0963868711109893,-0.8812196542415249,0.949113621624548,1.909132946040996,0.1597450301888493,Wide Midfielder
Jeremy Doku,2,8.347939869561314,2.7124442595727,0.0963868711109893,0.2943977568294756,0.3633995166963393,6.501429444904118,2.398632638399994,Complete Forward
John Stones,1,-3.2848062993641776,-0.6699427955564403,-0.4393622382990823,-1.4690283597770253,1.8339157801331167,-0.5798216449458868,0.6732042219058092,Center Back
Joško Gvardiol,0,0.5172788927494455,3.568208507440988,0.3642614258160251,1.2180971512424046,1.086195646182213,1.0677961828905005,0.0035132353390558,Central Midfielder
Julián Álvarez,2,10.343290697655268,0.5349945378777721,2.239383308751276,-0.461356293144739,0.2512414966037048,1.1028518813551045,7.255811107829431,Complete Forward
Kevin De Bruyne,2,9.53576910295108,1.6554202334214152,0.3642614258160251,-0.7972469820221677,-0.3718586150220486,0.5069050074568365,12.9022966240849,Complete Forward
Kyle Walker,0,-0.6984426665282623,5.333133236404368,-0.7072367930041181,0.4623431012681899,1.2606636774374247,1.4534088660011442,0.1614725172400723,Central Midfielder
Manuel Akanji,3,-1.980708304641675,4.457141615401132,-0.1714876835940464,0.7982337901456187,1.871301786830664,0.4718493089922326,0.2361959906793938,Ball-Playing Defender
